date,hits,keyword,geo,time,gprop,category,hits_num,month,year
2021-05-01T00:00:00Z,1,Inflation,US-CA,all,web,0,1,May,2021
2021-06-01T00:00:00Z,1,Inflation,US-CA,all,web,0,1,Jun,2021
2021-07-01T00:00:00Z,0,Inflation,US-CA,all,web,0,0,Jul,2021
2021-08-01T00:00:00Z,0,Inflation,US-CA,all,web,0,0,Aug,2021
2021-09-01T00:00:00Z,0,Inflation,US-CA,all,web,0,0,Sep,2021
2021-10-01T00:00:00Z,1,Inflation,US-CA,all,web,0,1,Oct,2021
2021-11-01T00:00:00Z,1,Inflation,US-CA,all,web,0,1,Nov,2021
2021-12-01T00:00:00Z,1,Inflation,US-CA,all,web,0,1,Dec,2021
2022-01-01T00:00:00Z,1,Inflation,US-CA,all,web,0,1,Jan,2022
2022-02-01T00:00:00Z,1,Inflation,US-CA,all,web,0,1,Feb,2022
2022-03-01T00:00:00Z,1,Inflation,US-CA,all,web,0,1,Mar,2022
2022-04-01T00:00:00Z,1,Inflation,US-CA,all,web,0,1,Apr,2022
2022-05-01T00:00:00Z,1,Inflation,US-CA,all,web,0,1,May,2022
2022-06-01T00:00:00Z,1,Inflation,US-CA,all,web,0,1,Jun,2022
2022-07-01T00:00:00Z,1,Inflation,US-CA,all,web,0,1,Jul,2022
2022-08-01T00:00:00Z,2,Inflation,US-CA,all,web,0,2,Aug,2022
2022-09-01T00:00:00Z,1,Inflation,US-CA,all,web,0,1,Sep,2022
2022-10-01T00:00:00Z,2,Inflation,US-CA,all,web,0,2,Oct,2022
2022-11-01T00:00:00Z,1,Inflation,US-CA,all,web,0,1,Nov,2022
2022-12-01T00:00:00Z,1,Inflation,US-CA,all,web,0,1,Dec,2022
